wavelength,flux
3546.36072170257,1.801285591234511e-16
3548.777508822274,1.666251694809361e-16
3551.194295941977,2.0467339396349915e-16
3553.611083061681,1.6332858511849319e-16
3556.0278701813836,1.4132300872163051e-16
3558.4446573010873,1.7884652527012244e-16
3560.8614444207906,1.4685909978924982e-16
3563.2782315404943,1.4722874676941048e-16
3565.6950186601975,1.89644929731972e-16
3568.1118057799013,2.2651348692465083e-16
3570.5285928996045,1.821723603252672e-16
3572.9453800193087,6.662102948486214e-17
3575.3621671390115,1.036322870350172e-16
3577.7789542587147,1.766637210501125e-16
3580.195741378419,2.120978269628933e-16
3582.6125284981217,2.1244119883338202e-16
3585.029315617825,1.5498335024257502e-16
3587.4461027375287,1.713748597679716e-16
3589.8628898572324,1.5054587929912408e-16
3592.2796769769357,8.650457380701067e-17
3594.6964640966394,1.5111572269210258e-16
3597.1132512163426,2.3182758038676145e-16
3599.5300383360463,1.8435210671129486e-16
3601.9468254557496,1.1458233198645954e-16
3604.3636125754533,2.3544627756374863e-16
3606.7803996951566,2.9427286123475613e-16
3609.19718681486,2.1899125701439252e-16
3611.613973934563,2.388095095585016e-16
3614.030761054267,1.8493491159778134e-16
3616.4475481739705,1.9729444004766454e-16
3618.864335293674,1.7567982825376836e-16
3621.2811224133775,1.6922423533604074e-16
3623.6979095330807,2.283883622695226e-16
3626.114696652784,1.6736638756137247e-16
3628.5314837724877,1.8632274637099251e-16
3630.9482708921914,2.58988366575941e-16
3633.3650580118947,1.7810833669187691e-16
3635.7818451315975,2.4919529818206323e-16
3638.198632251301,1.6563659007405522e-16
3640.615419371005,2.030173293638993e-16
3643.0322064907086,2.809801159748119e-16
3645.448993610412,2.3391846331026763e-16
3647.865780730115,2.4545990772029687e-16
3650.282567849819,1.895969137235908e-16
3652.699354969522,1.1973751056106714e-16
3655.1161420892263,1.3827314669386832e-16
3657.532929208929,1.8557537178608334e-16
3659.9497163286323,2.2139991202793824e-16
3662.3665034483356,8.586142872013415e-17
3664.78329056804,1.3842440332811246e-16
3667.200077687743,2.2481579988549323e-16
3669.6168648074463,1.1453256064100526e-16
3672.03365192715,1.9996912092605502e-16
3674.4504390468533,2.0383843188752411e-16
3676.867226166557,1.5643865178420207e-16
3679.28401328626,1.5309298530855907e-16
3681.700800405964,1.7374056840307942e-16
3684.1175875256677,1.8509545307871195e-16
3686.5343746453714,1.7339966973573283e-16
3688.9511617650733,1.8788309733843004e-16
3691.3679488847774,1.813096795088511e-16
3693.784736004481,1.9002058904814172e-16
3696.2015231241844,1.8684745814545416e-16
3698.618310243888,1.7726093189033664e-16
3701.0350973635914,1.3564125506257698e-16
3703.451884483295,1.2473065378596623e-16
3705.868671602999,1.616464228549899e-16
3708.285458722702,1.719496865088287e-16
3710.702245842406,1.915598356131011e-16
3713.119032962109,2.2224575417816623e-16
3715.5358200818127,1.7989416536767364e-16
3717.952607201515,1.7856226130562283e-16
3720.3693943212193,1.4276063866275744e-16
3722.7861814409225,1.5330095781683062e-16
3725.2029685606262,1.982892306996791e-16
3727.6197556803295,1.8035772660363042e-16
3730.036542800033,1.867175611836971e-16
3732.4533299197365,2.0085160249766175e-16
3734.8701170394406,1.5753816254832964e-16
3737.286904159144,1.5574959528192502e-16
3739.7036912788467,1.2429064585153462e-16
3742.120478398551,1.7237216350715919e-16
3744.5372655182537,1.4253055346326806e-16
3746.9540526379574,1.6751693468635407e-16
3749.3708397576606,1.5381259598918203e-16
3751.7876268773643,1.500819541146925e-16
3754.2044139970676,1.4456879326730187e-16
3756.6212011167713,1.8610290155301831e-16
3759.0379882364746,1.4551963835365078e-16
3761.4547753561783,1.674506367569313e-16
3763.8715624758815,1.524967460334335e-16
3766.2883495955853,1.9957136856404656e-16
3768.7051367152885,1.5767564308821275e-16
3771.121923834992,1.9878384855905306e-16
3773.5387109546955,1.9716219417514042e-16
3775.9554980743987,1.417886742230959e-16
3778.3722851941025,1.3655961513462731e-16
3780.7890723138057,1.975254612930867e-16
3783.205859433509,1.687516055594722e-16
3785.622646553213,1.3419605998184171e-16
3788.039433672916,1.6301299438123031e-16
3790.4562207926197,1.403184432562088e-16
3792.8730079123234,1.0743946460311175e-16
3795.2897950320266,1.193875478399005e-16
3797.7065821517294,1.788574442752195e-16
3800.1233692714336,1.6637178871032762e-16
3802.540156391137,1.3914550994296452e-16
3804.9569435108406,1.4662917397228461e-16
3807.373730630544,1.5901548589756083e-16
