wavelength,flux
4511.724882597733,1.5805439083453363e-16
4514.1473690269195,1.6029242318951575e-16
4516.569855456105,1.3343261289033642e-16
4518.992341885292,1.5984066387362476e-16
4521.414828314479,1.660769445605533e-16
4523.837314743664,1.5930430798411823e-16
4526.25980117285,1.4966530967481562e-16
4528.682287602036,1.5325243139582671e-16
4531.104774031222,1.4886114607443512e-16
4533.527260460409,1.5297900119115751e-16
4535.949746889594,1.600818752875444e-16
4538.372233318781,1.5313340407573742e-16
4540.794719747967,1.5255984151255826e-16
4543.2172061771535,1.4607289128279667e-16
4545.639692606339,1.5983297512966599e-16
4548.062179035525,1.6094677656287466e-16
4550.484665464712,1.8095690007305646e-16
4552.907151893897,1.7144563253869422e-16
4555.329638323084,1.5998900221927534e-16
4557.75212475227,1.6338397999567246e-16
4560.174611181456,1.6520096056276016e-16
4562.597097610642,1.657856138614289e-16
4565.019584039828,1.5398014677577046e-16
4567.442070469015,1.597697325052757e-16
4569.864556898201,1.5971416385180672e-16
4572.2870433273865,1.5859476918742984e-16
4574.709529756573,1.68965868050773e-16
4577.132016185759,1.561351937743127e-16
4579.554502614946,1.6851751174374494e-16
4581.976989044131,1.6064563815316362e-16
4584.399475473318,1.5862941191314794e-16
4586.821961902504,1.6560785274916412e-16
4589.24444833169,1.6639673108342199e-16
4591.666934760876,1.716861473860605e-16
4594.089421190062,1.6575362593173512e-16
4596.511907619249,1.5919193884173496e-16
4598.934394048435,1.6302739078470372e-16
4601.3568804776205,1.6495839107624712e-16
4603.779366906807,1.6419383303162856e-16
4606.201853335993,1.5493090536336612e-16
4608.62433976518,1.475259362307186e-16
4611.046826194365,1.6327536253992221e-16
4613.469312623552,1.613850625035953e-16
4615.891799052738,1.5608796499908232e-16
4618.314285481924,1.719995431418915e-16
4620.73677191111,1.7261854341175715e-16
4623.159258340296,1.7854147595989166e-16
4625.581744769483,1.540165605814242e-16
4628.004231198669,1.54613720282502e-16
4630.4267176278545,1.4782180259777532e-16
4632.849204057041,1.8847862362536356e-16
4635.271690486227,1.6536231210710794e-16
4637.694176915414,1.7582534165104455e-16
4640.116663344599,1.6683867760044456e-16
4642.5391497737855,1.5827860751566782e-16
4644.961636202972,1.6693905311561515e-16
4647.384122632158,1.5869170196461624e-16
4649.806609061344,1.7342360308132364e-16
4652.22909549053,1.7536432179387972e-16
4654.651581919717,1.7466804632865406e-16
4657.074068348903,1.6651570644330102e-16
4659.4965547780885,1.719542547139301e-16
