wavelength,flux
4142.022780832679,7.57639827e-16
4142.966417910448,7.640948979999999e-16
4143.910054988217,7.42339822e-16
4144.853692065985,7.454708309999999e-16
4145.797329143755,7.552588400000001e-16
4146.740966221524,7.36370712e-16
4147.6846032992935,7.21621019e-16
4148.628240377062,7.146644539999999e-16
4149.571877454831,7.336080569999999e-16
4150.515514532601,7.704612090000001e-16
4151.459151610369,7.7422907100000005e-16
4152.401806755695,7.54923771e-16
4153.345443833464,7.490855820000001e-16
4154.289080911233,7.561131549999999e-16
4155.232717989003,7.625305030000001e-16
4156.176355066771,7.4964477e-16
4157.11999214454,7.385431130000001e-16
4158.06362922231,7.448117879999999e-16
4159.007266300079,7.494583739999999e-16
4159.950903377848,7.532395500000001e-16
4160.894540455617,7.625349409999999e-16
4161.8381775333855,7.848003869999999e-16
4162.781814611155,7.92344987e-16
4163.725451688923,7.57928297e-16
4164.669088766693,7.28992537e-16
